CpG_Site	Coefficient	Mean_Beta_Value
cg24116779	-0.563859227969856	0.5060217177450371
cg22233512	0.552627014705812	0.3254627823408854
cg20976787	0.24300309288833	0.6666042483982018
cg19283196	0.344861701975468	0.1315915222845666
cg01479232	-0.0065751565399825	0.4939642187353458
cg22580935	0.153439433443254	0.3088201891481325
cg11807280	-0.934434569918294	0.3870871146520928
cg08955995	-0.209872117820575	0.1969095635847997
cg04596060	-0.752489317412229	0.0786045734423764
cg19725377	0.0532160330721469	0.2579106678912642
cg08726667	1.21724930267178	0.50878406220388
cg21623865	1.44214851798933	0.1022344034403997
cg21113746	-0.346173967758385	0.5740870038962148
cg19516457	-1.05164033316074	0.0936933916676604
cg17953385	-1.04122936650172	0.1829024685880761
cg23461714	-1.36086737874166	0.1455298966561674
cg18676273	-0.307339206557421	0.6415551421691754
cg12895631	1.16802108649562	0.1398907036100474
cg17444747	0.248921297274646	0.3832860851653231
cg08791347	0.0326918509411281	0.2756635956644178
cg21681705	0.424547405046877	0.6630024674689114
cg26670562	-0.250166461578857	0.1054298116238375
cg21256649	-0.0944370342007211	0.1601385612694709
cg17063929	-0.0466102644780735	0.1704084286245203
cg15759721	-0.0134027969832384	0.6509438460946295
cg26914205	-2.41864862774829	0.5621224695302668
cg06532163	-0.837819138972697	0.3037566607517685
cg14447608	-0.128000618939731	0.6909052615436829
cg25808809	-1.12902308442323	0.4276005222290259
cg02795629	-0.48746658195241	0.7248231832928334
cg17373759	0.241455393689313	0.5553315627705719
cg07960624	0.698492096667391	0.3245787828562603
cg01149683	0.0055969110482191	0.4996870654590585
cg00020474	0.269151138504417	0.2365318618827326
cg01273309	0.254925556986735	0.6442484496584051
cg06620837	-0.765606120250426	0.0769498352369541
cg10717214	-0.949607051549388	0.1167170579285543
cg16066219	0.0744996743852685	0.1284576171068645
cg23688465	-2.03932163212617	0.5364183662912956
cg00480331	0.3274408633493	0.0942380962804274
cg12269535	-0.681187489466291	0.4845272146047725
cg07147364	-1.26687306915202	0.0932424269502649
cg21734707	-0.360331154431008	0.1380489131739688
cg15089077	0.499792246027593	0.6241879135963986
cg23753748	-1.08736972209404	0.4390631254203299
cg04850211	-0.193486235626124	0.4751750510204537
cg00930873	-0.673009472446028	0.1251926892972184
cg09747445	-0.772458308956055	0.4330959307957551
cg18181703	-0.380770551939343	0.3801795208109191
cg23411426	0.136844526899536	0.5285374207306958
cg11360522	-0.349352106550067	0.2495497223565281
cg02795076	1.22083863308496	0.098509363843271
cg05209515	0.54964829550878	0.6988999948840717
cg15912040	-1.11860941753624	0.2483937535931307
cg17317023	0.897403821536409	0.075732145136782
cg06558502	-0.0598305415024867	0.194718583305869
cg13989999	-0.207056309953968	0.5305795357411611
cg17280134	-0.662468349807947	0.6014934288861701
cg04708601	0.292939157971948	0.4614341911149776
cg22186515	-0.0365940900382461	0.0518588005853586
cg20765408	-1.46433051591703	0.1470439578139213
cg26833936	1.41088524727826	0.3071051316292183
cg06829760	0.930334045753528	0.3821272778441485
cg19653417	0.0494208256653203	0.6048029710641101
cg20952652	0.312656193811002	0.3551471007341992
cg10203610	-2.01297663353515	0.099295280429343
cg14634687	-0.721732820214429	0.3919765557068829
cg26824091	1.26863316814542	0.0900490327433109
cg04863713	-1.80543877245184	0.1032295602156987
cg01272428	1.49498253797182	0.1966392329024372
cg27626102	-0.659996118100605	0.1037204382902992
cg02867102	-1.66982334336564	0.1181730122659757
cg22172057	0.288158975731803	0.3365789142515652
cg16766325	-1.2840533295754	0.1400024226119081
cg14485901	-0.0131907473513675	0.572062333586399
cg01165661	-0.12456275565213	0.619910089113592
cg02893604	-0.207339358867537	0.6455033209830756
cg04684267	3.21055346406809	0.1094701341726077
cg21188533	0.854850189544995	0.4765809035328933
cg16503724	0.799187538776697	0.3992435387516103
cg04055490	-1.04697298623813	0.3664769744715843
cg15913671	-0.0290706621273908	0.6248105510941955
cg03450635	1.45433813049761	0.2973278551482575
cg02923856	-1.06383915997444	0.7024543818355808
cg11847992	-0.121118259654005	0.3875915362155927
cg01255465	-0.134883427054785	0.1872866500989692
cg18438319	-0.0673892172796929	0.4426146915417243
cg20288341	0.223973689346867	0.8031844115698278
cg25148589	1.9019125710673	0.1711444894320728
cg03202732	-0.492910294814678	0.2270711791493694
cg05508084	-0.673903812719588	0.0992861832117201
cg17621438	-0.753729888255363	0.2380215862869759
cg19031565	1.4443905075397	0.1669420617869434
cg22820188	-1.63645721203479	0.2955778915569294
cg05442902	-0.442018629814161	0.2197327318761356
cg00593462	1.83355681177408	0.5459464268391377
cg02380135	0.382803643597128	0.2942843382569465
cg16655791	0.529271346260018	0.1669772656216732
cg06513695	-0.520344626120486	0.2987385176376864
cg05557110	0.613905777661922	0.6332768512883885
cg24403338	0.239314121045352	0.3630397487574971
cg27244482	0.120881766337842	0.6228880417738791
cg11220950	3.29829292958327	0.3960081425408441
cg11534240	-0.539412596856199	0.4946559738193886
cg05106770	-0.67891510579855	0.2629804034641164
cg09270346	-1.02189394307788	0.1750980991948082
cg13828047	-0.8700222710832	0.313356816906563
cg02680050	0.302307618283128	0.4670431915372252
cg03172931	-0.865536459599482	0.6483907820796101
cg08668790	0.462867352427193	0.1126436278182515
cg27519828	-1.31323157187601	0.4768050891532958
cg11848487	-0.271510096487098	0.2404330518022111
cg24403644	0.111991737355981	0.688902440042721
cg09118625	0.61674469659221	0.4932339197705715
cg05346491	-1.13542351047159	0.4336639304178574
cg02910913	-0.527930895843231	0.1065442069341469
cg26729217	-0.12534491146625	0.102293597854339
cg04209035	-0.326501832622974	0.2787269992309619
cg17025683	1.39733943275442	0.1320705923640707
cg15525848	0.289372622258754	0.4794069677176482
cg12014818	-0.215993312558447	0.2341012099092672
cg23669043	-0.0501723523099405	0.1843737171135229
cg02991558	-1.00119391408242	0.6610827182704647
cg14909198	0.460328066697262	0.7582844879163676
cg11024682	0.0582073581871559	0.3497365924257288
cg10827488	0.0826746174001282	0.1478969914575702
cg10947146	1.0483652333876	0.0897330165910988
cg13716321	-0.989024957736268	0.5982740244966763
cg20674521	-0.0176455764598927	0.1867804816106515
cg12018403	0.721322953886959	0.0872727383730841
cg00924459	0.0626749320669547	0.2556666618815285
cg14659930	0.10238136410771	0.4314211517285196
cg02162605	0.677303338958128	0.6691662105453928
cg01157004	0.0204413277371795	0.5665598002269295
cg03311335	0.0504100053067852	0.6285108316118109
cg00218103	-0.625256860810254	0.0941810346710961
cg05522498	0.0656008323296975	0.4696558111134949
cg05053979	0.0343805213209981	0.5501102263998194
cg19761273	-0.892817970956228	0.2031394168510734
cg13691961	-0.149079680900386	0.5767305962365108
cg26921969	0.612098810894872	0.2103605594482957
cg01832549	1.10031914546346	0.3953456878678152
cg23256579	0.400031456979371	0.4978282155688566
cg16932827	-2.19642847031474	0.6902299612536353
cg09143195	-0.613074605155016	0.1532222649464446
cg20588859	-0.487889211198689	0.507788444140528
cg12446246	-1.19987910681802	0.2319392591751916
cg02841844	-1.8394161148716	0.1170150004668879
cg11614536	-0.0882363820449529	0.1611212711271038
cg15711508	-0.218516997374384	0.4757924794647034
cg20592391	1.7566826932021	0.1839577669833275
cg07658590	0.0631257096218153	0.3372145617479065
cg24358781	0.316566438410239	0.7790659101202648
cg02495310	-0.13902562077111	0.0964005492716369
cg08586913	0.140811052408814	0.7342009548913798
cg09864185	-0.185123317955915	0.1301465781994502
cg09315264	1.86187389517467	0.550433448206639
cg14442408	-1.52867000164015	0.1272589394334048
cg06846310	-0.386349834079769	0.1160076656387193
cg22243000	-1.76231522182016	0.764060423935034
cg27367526	-0.311412627704662	0.3919588290304287
cg23172853	0.316999226993105	0.3610930699009219
ch.14.97331099F	1.66250994563274	0.0367685113845168
cg11813441	-1.07344148991276	0.5644163092987972
cg14094027	-1.01795121372111	0.316694927382959
cg11210160	-0.276620833531725	0.685981448247444
cg13385210	0.641420386283918	0.388377394507835
cg09438075	-0.383237676369279	0.6234214829024575
cg09639964	0.763663277681812	0.7401604005931344
cg13589463	0.115491045057854	0.3848659466974275
cg07167185	-0.269643935482251	0.3429561248801409
cg26311262	-0.0208255948684871	0.2786759318324659
cg17643106	-0.753831891609657	0.1440981448318584
cg11803859	0.0659347682464576	0.4222837281774441
cg04445427	0.119463481834337	0.4678795644642371
cg16904330	0.0981601767526507	0.1954113239777207
cg01176694	-0.6052855144724	0.480473138940199
cg19498794	0.289497688910138	0.3789085088166758
cg18673377	-1.09099774407346	0.1880112035484299
cg04452203	0.348159467129216	0.3458888861983356
cg09581049	-0.0244655727423249	0.2888495009994121
cg16875235	0.357402367984214	0.6623555301264836
cg13823169	-0.0720102072385214	0.4098835241169763
cg13245228	-0.130522123307188	0.6363668094097785
cg05532414	-0.795580330765198	0.1417588960647809
cg26918305	0.0499041663829011	0.7815447699489926
cg15801019	0.182245401077829	0.421017931658112
cg02814054	0.0084837687351483	0.5354740380352143
cg16371032	0.0535559906273671	0.0833721274486626
cg19378631	0.617531938965446	0.1400863334440664
cg04477962	-0.511758350896165	0.541539184690016
cg11454936	0.50890709189112	0.4341766151520159
cg13649056	1.11788759057556	0.1435253728589961
cg25838150	-1.00718043273655	0.5618420516550802
cg07708721	-0.896537736298137	0.5675210647260106
cg02628680	0.420532808220024	0.4119472687069257
cg06073351	1.53467133478859	0.0684645709281518
cg24560920	0.169740056073689	0.5704594810682057
cg14176088	-1.69778415348395	0.1717849971164161
cg03559682	-1.08922601143787	0.0728160000668915
cg05411199	-0.558110849254391	0.7276356988547042
cg12578166	-4.13406833653975	0.1400153796619443
cg12423733	0.0438534645482706	0.1727857324537793
cg12362077	0.134912090195597	0.4254149038161731
cg11059944	1.01495878136484	0.6617419362005744
cg18234352	-0.14434632412863	0.2441272401378348
cg17471062	0.702637438317992	0.3202433867725858
cg21144928	0.0921802865577383	0.336729023893879
cg04926767	0.157538209651144	0.6143179580700997
cg07440264	0.018256960793145	0.6143892865239473
cg10184289	-0.0692947798020298	0.3052061573059095
cg26673195	-0.0239631448407912	0.5178936168237646
cg21809447	2.70113474120955	0.1360173055836321
cg24540678	-1.87398915570356	0.1466255738076013
cg06672696	0.639552532112587	0.6675893819580128
cg01428071	0.538377510898878	0.4268455898506513
cg05858126	0.500280261881193	0.3364389271395722
cg17878972	0.0138925148552101	0.1450655235690829
cg10805721	0.00115931522163	0.2023748158886016
cg11189107	0.92934286735124	0.3797696010055542
cg26955383	1.048911898382	0.191980445630557
cg00008629	-0.536340980940337	0.2996282946526023
cg08965235	-2.02498804438448	0.1810534351611165
cg17603132	-0.799126458461527	0.1171176928161451
cg07430472	-0.539833395974195	0.1037556345170042
cg08959230	0.0003068866819376	0.5911318247841584
cg04955573	0.109511083527183	0.3492486537463873
cg00771722	0.696995937176198	0.4441193117415765
cg07783843	0.095179468943057	0.2313818937812145
cg26572392	-0.0072194174550996	0.4918797133652192
cg15209604	0.990769887638618	0.5785099586165308
cg03555227	0.379591203746636	0.2280619667579837
cg02832224	1.24689190110814	0.5266979559238104
cg18974921	0.626658517126202	0.1212450034719954
cg21225797	-0.0477429758687319	0.2082389536408295
cg03508063	-1.29662920224087	0.398225550727674
cg00659931	0.223200719797536	0.6624748939911603
cg27346545	-0.61315800362063	0.295070764129089
cg15467503	0.119474390492991	0.3367853379649884
cg09012125	-0.0926726784421908	0.3980723834871303
cg22040301	-1.12929165796411	0.3902813077457341
cg14973055	0.89008503473407	0.3860534798168639
cg02985445	0.131933637317872	0.6687572957273581
cg26246127	-1.75744402111881	0.0484575026721552
cg08739433	0.640388024764297	0.1028669573088663
cg03007201	2.48138830555778	0.0746146742873346
cg22073802	0.201441964632754	0.0730073627890253
cg00638574	-0.23878485398708	0.6201587475654948
cg01694939	-0.463987551857477	0.7484772102300561
cg20897479	0.399381593845686	0.4290396756954415
cg13632058	-0.733015488432253	0.0929592144910679
cg04229059	-0.990103471149209	0.343042528462006
cg02774439	-0.669115622451279	0.0739410488760332
cg27429313	-0.588359016237285	0.6766250080982447
cg22576236	-0.569561929605612	0.527724502911654
cg21878650	0.324541485969083	0.1932732522978174
cg25782440	-2.07695591440871	0.4626376766643423
cg26980000	-0.528454068626943	0.5034232750116077
cg26420795	-0.130745907515538	0.5614339018617799
cg02328221	0.10910951650564	0.649552766711739
cg03079132	0.386872989498157	0.3615211741833413
cg02932780	-0.224144625655159	0.4657032928386569
cg09113483	0.392266053224276	0.4976775328186881
cg06711259	-0.188647842599992	0.7563072809795336
cg03957108	1.60479948791288	0.1046828231540818
cg22594214	0.599738392180917	0.7385037098754119
cg07068062	-2.14897628952011	0.1270858697041411
cg06503286	0.48390628027141	0.8267241016923763
cg02060682	0.24624146447065	0.431902399559031
cg00059225	1.05197604889237	0.307761670675072
cg15557036	0.384068922434235	0.1794091497695217
cg11159604	-1.16435615969415	0.1019892524927892
cg21116900	-0.104784402172074	0.2107672381838602
cg19642877	-0.589782198025147	0.438062093634214
cg25033993	-0.485761138101502	0.1209174941513181
cg01401641	0.0710690671714865	0.4885287357519773
cg16373217	0.308299621348942	0.6444084945037607
cg26111265	-0.112018150807595	0.212507797640824
cg00806461	-0.413839261146708	0.1998038811650353
cg20872692	0.414775391378799	0.8329929019775978
cg13719901	-1.06844498222578	0.5567422673947646
cg27184903	-0.712238138148001	0.449663711931522
cg26817145	-0.936150807727814	0.6303938774929577
cg22897715	-1.02280415100753	0.0886815849796096
cg05216814	-0.533821746213391	0.0854978402913252
cg11670060	1.59832591575221	0.172746475495086
cg03696346	-0.100043093433266	0.1537726309947209
cg07080372	-1.08016340103425	0.1649488227435027
cg20628376	-0.0858586343415659	0.2525947514921766
cg02871659	0.503135209699667	0.2193660903633583
cg12134570	-2.56008746530749	0.1136391213098745
cg13641082	0.692866882262347	0.6592465530231331
cg24453664	0.253913448369012	0.2663815714470079
cg03826252	0.640915443819544	0.4963425556881293
cg16708880	-0.102496060666123	0.5013422914060629
cg15857661	0.187579029439532	0.5084572222215935
cg17338821	2.32252053879982	0.5382954789060931
cg02154074	0.628586775998828	0.1418316022023336
cg02304353	0.261798822147538	0.6191834539484745
cg10924077	-3.92768366366686	0.0741217021274434
cg13585029	0.329449453178587	0.6926442271377564
cg18271914	0.024994640499488	0.4976728103404639
cg03077453	0.13846480588255	0.1293249306418104
cg26069719	0.0086895925033764	0.0860244723516868
cg06784232	0.178717676587356	0.4296315081660633
cg00551910	0.0158693621491673	0.4109241735216949
cg06108383	-0.19149874044854	0.782835903249001
cg18052274	0.220080833385717	0.3208756367400588
cg25771615	-0.150480389468993	0.051101059863729
cg09174555	0.952450052721516	0.2621643026676266
cg09889350	0.16426602536465	0.4171077501578012
cg03234186	0.722999758598449	0.1290873200046671
cg18473335	0.116495557911293	0.3827402251527976
cg24628744	0.564015817261042	0.1570329062601684
cg24142894	0.631810005136348	0.4468157506617736
cg06874016	-0.537267818648557	0.2663445450702958
cg12898019	0.110202091089941	0.2054605884407055
cg15159987	0.54317183866604	0.5197873949700609
cg05176991	2.74647155752291	0.0688749459107793
cg11342234	1.27889398646551	0.5403101402489755
cg22820364	-0.926198548254256	0.4980426886864552
cg02304156	0.777326097142347	0.7136787338987265
cg05830220	-0.0592092239611252	0.6490218055627955
cg05238069	-1.09811405543735	0.1199560250003413
cg27320127	0.854087717069133	0.1662257900273175
cg17789713	0.538203364257935	0.6896354610519722
cg16181396	1.55506275297129	0.1417196628263223
cg05884870	0.273085879080406	0.236820220648099
cg02228185	-0.553978412783875	0.6570249980306156
cg06223120	-0.372617917790396	0.3717060466176986
cg00771084	0.112260773005975	0.2973602208223362
cg23500537	4.34829119158296	0.3403795776834395
cg21579239	0.489795511893314	0.4218609257459971
cg08271909	0.112092614188596	0.7997676235932245
cg04384914	1.09958645104114	0.7843409975901426
cg00747849	-0.210140551364102	0.2532147887138809
cg26158023	-1.50965236564049	0.1852718324346302
cg17531288	-0.212791200796047	0.4436568977402374
cg10202113	0.617503429693368	0.5279040328696769
cg06413842	0.105810944752717	0.763388280830816
cg21611682	0.51976204718287	0.4738991699003403
cg23448998	-0.263903865284901	0.6141936439951116
cg14597067	0.0034827013148236	0.5257112191998119
cg19240857	0.0619893572562913	0.7750963039554963
cg06080300	-0.905740187667918	0.6166043938922761
cg26588812	-2.30172653488471	0.2231680611577899
cg12053291	-0.333077953587124	0.6561429581364117
cg22446998	0.0036903604441826	0.4572360304797455
cg25418484	-0.731420279208417	0.7910128903403397
cg23324537	-1.77492389586895	0.2668871265546851
cg09454892	-0.937499979868126	0.2915978564788732
cg24263283	0.752625979980997	0.7296385411174977
cg14716095	-0.0474026044216162	0.4377133820181533
cg21777166	0.944437159956927	0.6614834959406299
cg04078896	-0.262223313097842	0.0788273584871798
cg21167135	0.0350229122864261	0.5624603337214082
cg27584448	-1.24731191063564	0.4379043422363681
cg02318784	-1.6278425067262	0.2396863390973274
cg11340260	0.265402920499649	0.4039890503425026
cg09349128	2.76142836089061	0.2438478042516275
cg27443567	-1.2306013466908	0.7033468150357548
cg25291653	-0.212607748665319	0.7231980123188896
cg21683390	-0.0580384658576869	0.4324787967726048
cg04179940	-0.931973327674032	0.1465655418768835
cg20119148	0.0716081368256639	0.2199741921800292
cg11489251	-0.0257357402425797	0.2972299763357258
cg05530294	-0.228240036793574	0.8407180395909071
cg06639320	2.39756565340738	0.3663784421702342
cg00911776	-0.483395795597595	0.5584457415612203
cg07487572	-0.286089301189417	0.6444134223029385
cg14608903	0.197453836502055	0.2645863972936583
cg10012394	-1.38876844454464	0.0727045251483743
cg02506767	0.663563221517951	0.7901944895137762
cg10635122	0.35116457783161	0.1922455538690562
cg10299976	-0.0343297463127239	0.5942961107620052
cg05901196	-0.688385544402669	0.2713107373348248
cg08936516	0.231779110961131	0.7735851813725466
cg21041472	0.159197450081699	0.3537205607444088
cg27537199	0.395995488151863	0.3950450423872008
cg25478614	2.80597203837368	0.2861485022996092
cg18235690	-0.247567891533245	0.2131247132225209
cg10002915	-0.222172377903037	0.4918173824863522
cg02824029	0.910647707540715	0.3880575896707717
cg16008966	-2.42999112311298	0.5033965878943091
cg22375663	-0.0703896584260956	0.2373295197048355
cg01760189	0.403540284913087	0.7550114026168855
cg02018902	1.66732433145753	0.1020057678409026
cg07063068	-1.37234121108717	0.0739768513781258
cg00740914	-0.469973394105076	0.6934476259856959
cg26129769	0.129533781380193	0.0798310151648191
cg21862529	-0.0500378633613757	0.5129598426177117
cg14676592	1.60404957515345	0.2181964745640637
cg05934592	-1.84825296669103	0.289946987959704
cg26799250	0.156588462505454	0.6952130964749165
cg27385193	0.0061651448397263	0.282428755647334
cg12490835	0.337928211891945	0.3852267806351728
cg04199609	-1.29016656782815	0.1863372643336742
cg18080903	-8.14156689883379	0.0745768941049097
cg12965421	0.41659034476299	0.7209630523909936
cg06832406	-0.983471892303184	0.653416635583081
cg12079303	-0.359741374679307	0.2891531966049273
cg03032798	1.22590657370717	0.3872137503347971
cg03935116	-3.09960085092237	0.1218035856842772
cg19656486	-0.0091267732762642	0.518022371437261
cg23395310	-0.372646830668793	0.3337386396693823
cg00513984	-0.47761711164608	0.3171377850800462
cg24430580	0.42222421518986	0.0774883652661494
cg22162281	3.26315029737468	0.0784623856182894
cg11660018	0.25222260019779	0.4276744820863666
cg08951638	0.801667944414721	0.4260780124105311
cg01435109	-0.349785406230708	0.213627479156371
cg15519474	-1.59708302859857	0.782296316027334
cg20212624	0.450482123175903	0.4411893841064088
cg23448486	2.21210754462096	0.1005909657087753
cg18317005	-0.254792640956715	0.6070741119024279
cg12680719	-0.187381182266228	0.6194466415762968
cg17372101	-0.89859119849918	0.3872350781452177
cg08097417	9.21019605953711	0.1301558354261669
cg14646983	-0.0723502085932838	0.4681164114472763
cg02548777	-0.0029739724734093	0.5394257761185719
cg26469387	2.71778597578675	0.4140412669801501
cg00378158	0.245024930624062	0.6284370167444749
cg11084718	-0.714145595452334	0.1412426083245419
cg25680628	0.392926862916862	0.0813221135456604
cg04436528	-1.20515429021656	0.5779589002032993
cg10118456	0.113002259210087	0.5843006991810269
cg25383593	-0.193669804958016	0.2795381654766716
cg15789106	-0.0980371525820772	0.3644016628997648
cg14107488	-0.0965659925695328	0.604447451554008
cg11693709	-0.767805655094839	0.3395109476215242
cg25809905	-0.573554251842665	0.4859638306506011
cg27640528	-1.79404801064077	0.6171151322631331
cg09137533	0.399317847867661	0.2801098038565383
cg16875057	-0.570786747195162	0.5119024646190724
cg17940013	-0.94135674298853	0.1315849135845529
cg19996355	-0.153305319950316	0.0626483622261144
cg21899500	1.02736513072564	0.4862272468269155
cg18261491	-0.417682914808696	0.2905396872529169
cg08553327	-0.575419566187007	0.1768485439609042
cg01757168	0.0666380135828881	0.5675807421785042
cg22579114	-0.315823091163144	0.5022102858058183
cg10059056	-0.760644750346207	0.219015526776493
cg24733384	-0.478482863182254	0.2680613624324568
cg01502244	-1.14539886496917	0.6360370030050146
cg12655542	-0.821522284144135	0.2211070669315036
cg26152923	-1.70253302654959	0.1716503048331087
cg00504285	0.0045731241053107	0.3972208957067452
cg18545695	0.588438831849652	0.3395157632235429
cg06832677	-1.48917794244744	0.3563770411527013
cg08461772	-0.662247359602316	0.3113515016433494
cg14966782	-0.0437610216317884	0.783414596167102
cg05764628	-0.477906711472361	0.1922895888665854
cg14336501	-0.141018576263852	0.7327096575218995
cg11638399	-1.34479625491863	0.3018494751590261
cg03938043	0.245036116192449	0.6165461694725599
cg06368093	-0.169859438220278	0.1279404857291015
cg14901243	0.781242523780753	0.3262809099362994
cg10690747	-0.179113412869793	0.4278473963328805
cg06810647	1.89977774830423	0.1850540286776676
cg27095592	-0.423406826350335	0.1990044383836754
cg10625705	6.47434559002855	0.1042108640488986
cg00688820	0.0976726007555315	0.7187925883640413
cg15001747	0.19718168465326	0.1421254113795148
cg01486146	1.16553982614448	0.1397794377493673
cg04990190	-0.791868017482683	0.1812386024276634
cg15711521	-3.08941230699356	0.6517873695551134
cg09929187	-2.08686499913679	0.7099906346472284
cg00426498	-0.823183632552803	0.1906056211946274
cg16609872	0.344355960987352	0.6144782236346834
cg04749507	-2.36445128136277	0.40660770195259
cg21100328	-0.420605057808538	0.0960055559486135
cg14039301	-1.46851664407416	0.4552547908716249
cg06507987	0.0014189950899742	0.2651051645608819
cg08441138	0.153298778666824	0.234758106402497
cg18689332	-0.0036321772314247	0.3670724181260514
cg23950157	-0.220386139215226	0.1647885129559207
cg26707709	-0.547911895848268	0.1457133985454922
cg25909396	-0.533040404669814	0.7264071790011839
cg25508319	1.9220702227342	0.152171028027953
cg05339605	-0.373673484756743	0.6719770826409398
cg08043998	1.73175563597669	0.6861802782031985
cg12402251	1.0895602927035	0.1006438389834073
cg14514237	-1.63389619811506	0.1060793847026857
cg16686396	-0.631958926120995	0.5098071383989224
cg03443986	-0.234935287842965	0.1067414239890384
cg22747380	0.255992056510081	0.3121594814750164
cg27543230	-0.133074126422655	0.0945266049362618
cg15052335	-0.0144272793392482	0.6360060270153125
cg12706425	-0.726542132296935	0.140418519451977
cg21491609	0.0020209079240385	0.563106100424022
cg17485681_2	1.43657313265485	0.5796329800792631
cg01235820_2	0.208297002404049	0.5635280270004379
cg04945331_2	-0.986569910867198	0.0831078498298514
cg24334174_2	0.0278243417480979	0.8038085728422765
cg14439622_2	0.283235073120425	0.3829953363357715
cg14781189_2	-0.0477912720142862	0.169649001531672
cg16767506_2	0.227273244744194	0.5771815090990791
cg05345823_2	0.374895765677298	0.906143829361987
cg18780412_2	-17.7006390297856	0.038837390926952
cg26290632_2	3.09307667422146	0.2117603234031091
cg02723533_2	0.603464595609512	0.9742816494776996
cg04101060_2	-0.0016905341727693	0.543399139864367
cg19628934_2	-0.566783891315394	0.487875321759761
cg04612444_2	-0.641375492792476	0.0741670176367936
cg20779964_2	-1.23575802268413	0.2433688484054299
cg04894619_2	-11.1675129403268	0.0556718999195983
cg06424065_2	-0.232699999037445	0.3236774137587785
cg20661138_2	-0.0875457781358382	0.3190326931437558
cg26549330_2	2.07348878121346	0.4193721951810193
cg26746573_2	0.10785975644565	0.3734604639677849
cg23715749_2	0.76813350649786	0.3362632806984696
cg03625109_2	-0.193115008112475	0.1777035719350117
cg21650243_2	1.26320950902692	0.7090707197842973
cg20004827_2	0.0984983829275158	0.382776205641357
cg14288049_2	0.0737057432002622	0.8527803859757327
cg20364512_2	0.265206377469761	0.6964965177782897
cg22925751_2	0.408817126062506	0.6362721129485429
cg19403534_2	-0.871394100696392	0.2728907363714423
cg18488855_2	0.608013688871791	0.0914482735142125
cg10436410_2	0.0001193173048294	0.674986896527138
cg23913963_2	0.534094577043959	0.6280516487633585
cg12523526_2	-0.533978293346146	0.0744241526720092
cg15338967_2	0.0728377053200912	0.5628190849489416
cg12457773_2	-1.73543304026749	0.1770430649619135
cg22719623_2	-1.41772133971877	0.4161531679796246
cg15757853_2	0.142005387376992	0.7923440724147481
cg24818566_2	-0.0009169397441194	0.1832440719630164
cg18935453_2	0.776694914394318	0.6938560725242175
cg21865845_2	-2.2913654705336	0.2827548712715896
cg09152089_2	0.0306588875216854	0.6998693464040061
cg16990168_2	-0.884210114723256	0.2096493611676786
cg02457328_2	-3.64258134665376	0.1185538190487632
cg22660299_2	0.160658315849631	0.8125567713800872
cg17152981_2	-4.43773236234638	0.2717723161301734
cg08405119_2	-0.0357781151692555	0.3034288627163229
cg27519828_2	-0.406543538491139	0.4768050891532958
cg18384588_2	0.00545919699759	0.8144043832927853
cg25486757_2	-2.05715062506896	0.1368675782616445
cg20625138_2	0.0194280574639296	0.7039999220189158
cg10943359_2	-1.29029328324358	0.192269880567814
cg00908571_2	0.77572552925715	0.5925832015022076
cg01358444_2	0.0944176927441769	0.7457015084832206
cg14456683_2	-0.509569942874375	0.2558322300017053
cg04792712_2	-0.232451396901034	0.1904737189516378
cg17790928_2	-0.730696992311546	0.2278498725449187
cg18689332_2	-0.199274530319427	0.3670724181260514
